shirt_number,position,name,date_of_birth,age,nationality,club_name,league_name,season
8,Central Midfield,Daniele Baselli,1992-03-12,26,Italy,Torino,Serie A,18/19
6,Central Midfield,Roberto Soriano,1991-02-08,27,Italy,Torino,Serie A,18/19
7,Central Midfield,Sasa Lukic,1996-08-13,22,Serbia,Torino,Serie A,18/19
21,Left Winger,Álex Berenguer,1995-07-04,23,Spain,Torino,Serie A,18/19
14,Right Winger,Iago Falque,1990-01-04,28,Spain,Torino,Serie A,18/19
27,Right Winger,Vittorio Parigini,1996-03-25,22,Italy,Torino,Serie A,18/19
20,Right Winger,Simone Edera,1997-01-09,21,Italy,Torino,Serie A,18/19
9,Centre-Forward,Andrea Belotti,1993-12-20,25,Italy,Torino,Serie A,18/19
11,Centre-Forward,Simone Zaza,1991-06-25,27,Italy,Torino,Serie A,18/19
19,Centre-Forward,Vitalie Damascan,1999-01-24,19,Moldova,Torino,Serie A,18/19
47,Goalkeeper,Andrea Consigli,1987-01-27,31,Italy,Sassuolo,Serie A,18/19
79,Goalkeeper,Gianluca Pegolo,1981-03-25,37,Italy,Sassuolo,Serie A,18/19
28,Goalkeeper,Giacomo Satalino,1999-05-20,19,Italy,Sassuolo,Serie A,18/19
31,Centre-Back,Gian Marco Ferrari,1992-05-15,26,Italy,Sassuolo,Serie A,18/19
2,Centre-Back,Marlon,1995-09-07,23,Brazil,Sassuolo,Serie A,18/19
23,Centre-Back,Giangiacomo Magnani,1995-10-04,23,Italy,Sassuolo,Serie A,18/19
5,Centre-Back,Mauricio Lemos,1995-12-28,23,Uruguay,Sassuolo,Serie A,18/19
6,Left-Back,Rogério,1998-01-13,20,Brazil,Sassuolo,Serie A,18/19
39,Left-Back,Cristian Dell'Orco,1994-02-10,24,Italy,Sassuolo,Serie A,18/19
13,Left-Back,Federico Peluso,1984-01-20,34,Italy,Sassuolo,Serie A,18/19
17,Left-Back,Leonardo Sernicola,1997-07-30,21,Italy,Sassuolo,Serie A,18/19
21,Right-Back,Pol Lirola,1997-08-13,21,Spain,Sassuolo,Serie A,18/19
98,Right-Back,Claud Adjapong,1998-05-06,20,Italy,Sassuolo,Serie A,18/19
73,Defensive Midfield,Manuel Locatelli,1998-01-08,20,Italy,Sassuolo,Serie A,18/19
4,Defensive Midfield,Francesco Magnanelli,1984-11-12,34,Italy,Sassuolo,Serie A,18/19
32,Central Midfield,Alfred Duncan,1993-03-10,25,Ghana,Sassuolo,Serie A,18/19
12,Central Midfield,Stefano Sensi,1995-08-05,23,Italy,Sassuolo,Serie A,18/19
68,Central Midfield,Mehdi Bourabia,1991-08-07,27,Morocco,Sassuolo,Serie A,18/19
20,Attacking Midfield,Jeremie Boga,1997-01-03,22,Cote d'Ivoire,Sassuolo,Serie A,18/19
9,Attacking Midfield,Filip Djuricic,1992-01-30,26,Serbia,Sassuolo,Serie A,18/19
34,Left Winger,Federico Di Francesco,1994-06-14,24,Italy,Sassuolo,Serie A,18/19
25,Right Winger,Domenico Berardi,1994-08-01,24,Italy,Sassuolo,Serie A,18/19
99,Second Striker,Enrico Brignola,1999-07-08,19,Italy,Sassuolo,Serie A,18/19
27,Centre-Forward,Kevin-Prince Boateng,1987-03-06,31,Ghana,Sassuolo,Serie A,18/19
30,Centre-Forward,Khouma Babacar,1993-03-17,25,Senegal,Sassuolo,Serie A,18/19
29,Centre-Forward,Marcello Trotta,1992-09-29,26,Italy,Sassuolo,Serie A,18/19
19,Centre-Forward,Jens Odgaard,1999-03-31,19,Denmark,Sassuolo,Serie A,18/19
18,Centre-Forward,Giacomo Raspadori,2000-02-18,18,Italy,Sassuolo,Serie A,18/19
10,Centre-Forward,Alessandro Matri,1984-08-19,34,Italy,Sassuolo,Serie A,18/19
1,Goalkeeper,Juan Musso,1994-05-06,24,Argentina,Udinese Calcio,Serie A,18/19
22,Goalkeeper,Simone Scuffet,1996-05-31,22,Italy,Udinese Calcio,Serie A,18/19
88,Goalkeeper,Nícolas,1988-04-12,30,Brazil,Udinese Calcio,Serie A,18/19
3,Centre-Back,Samir,1994-12-05,24,Brazil,Udinese Calcio,Serie A,18/19
5,Centre-Back,William Troost-Ekong,1993-09-01,25,Nigeria,Udinese Calcio,Serie A,18/19
17,Centre-Back,Bram Nuytinck,1990-05-04,28,Netherlands,Udinese Calcio,Serie A,18/19
2,Centre-Back,Molla Wagué,1991-02-21,27,Mali,Udinese Calcio,Serie A,18/19
4,Centre-Back,Nicholas Opoku,1997-11-08,21,Ghana,Udinese Calcio,Serie A,18/19
7,Left-Back,Giuseppe Pezzella,1997-11-29,21,Italy,Udinese Calcio,Serie A,18/19
19,Right-Back,Jens Stryger Larsen,1991-02-21,27,Denmark,Udinese Calcio,Serie A,18/19
18,Right-Back,Hidde ter Avest,1997-05-20,21,Netherlands,Udinese Calcio,Serie A,18/19
11,Defensive Midfield,Valon Behrami,1985-04-19,33,Switzerland,Udinese Calcio,Serie A,18/19
21,Defensive Midfield,Simone Pontisso,1997-03-20,21,Italy,Udinese Calcio,Serie A,18/19
38,Central Midfield,Rolando Mandragora,1997-06-29,21,Italy,Udinese Calcio,Serie A,18/19
6,Central Midfield,Seko Fofana,1995-05-07,23,Cote d'Ivoire,Udinese Calcio,Serie A,18/19
72,Central Midfield,Antonin Barak,1994-12-03,24,Czech Republic,Udinese Calcio,Serie A,18/19
99,Central Midfield,Andrija Balic,1997-08-11,21,Croatia,Udinese Calcio,Serie A,18/19
8,Central Midfield,Emmanuel Badu,1990-12-02,28,Ghana,Udinese Calcio,Serie A,18/19
98,Central Midfield,Mamadou Coulibaly,1999-02-03,19,Senegal,Udinese Calcio,Serie A,18/19
25,Central Midfield,Gaspar Íñiguez,1994-03-26,24,Argentina,Udinese Calcio,Serie A,18/19
10,Left Winger,Rodrigo de Paul,1994-05-24,24,Argentina,Udinese Calcio,Serie A,18/19
16,Left Winger,Darwin Machís,1993-02-07,25,Venezuela,Udinese Calcio,Serie A,18/19
23,Right Winger,Ignacio Pussetto,1995-12-21,23,Argentina,Udinese Calcio,Serie A,18/19
77,Right Winger,Marco D'Alessandro,1991-02-17,27,Italy,Udinese Calcio,Serie A,18/19
14,Right Winger,Petar Micin,1998-09-29,20,Serbia,Udinese Calcio,Serie A,18/19
13,Right Winger,Svante Ingelsson,1998-06-14,20,Sweden,Udinese Calcio,Serie A,18/19
24,Right Winger,Aly Mallé,1998-04-03,20,Mali,Udinese Calcio,Serie A,18/19
15,Centre-Forward,Kevin Lasagna,1992-08-10,26,Italy,Udinese Calcio,Serie A,18/19
91,Centre-Forward,Lukasz Teodorczyk,1991-06-03,27,Poland,Udinese Calcio,Serie A,18/19
9,Centre-Forward,Felipe Vizeu,1997-03-12,21,Brazil,Udinese Calcio,Serie A,18/19
28,Goalkeeper,Alessio Cragno,1994-06-28,24,Italy,Cagliari Calcio,Serie A,18/19
1,Goalkeeper,Rafael,1982-03-03,36,Brazil,Cagliari Calcio,Serie A,18/19
12,Goalkeeper,Riccardo Daga,2000-01-13,18,Italy,Cagliari Calcio,Serie A,18/19
16,Goalkeeper,Simone Aresti,1986-03-15,32,Italy,Cagliari Calcio,Serie A,18/19
56,Centre-Back,Filippo Romagna,1997-05-26,21,Italy,Cagliari Calcio,Serie A,18/19
15,Centre-Back,Ragnar Klavan,1985-10-30,33,Estonia,Cagliari Calcio,Serie A,18/19
23,Centre-Back,Luca Ceppitelli,1989-08-11,29,Italy,Cagliari Calcio,Serie A,18/19
3,Centre-Back,Marco Andreolli,1986-06-10,32,Italy,Cagliari Calcio,Serie A,18/19
19,Centre-Back,Fabio Pisacane,1986-01-28,32,Italy,Cagliari Calcio,Serie A,18/19
22,Left-Back,Charalampos Lykogiannis,1993-10-22,25,Greece,Cagliari Calcio,Serie A,18/19
2,Left-Back,Marko Pajac,1993-05-11,25,Croatia,Cagliari Calcio,Serie A,18/19
24,Right-Back,Paolo Faragò,1993-02-12,25,Italy,Cagliari Calcio,Serie A,18/19
33,Right-Back,Darijo Srna,1982-05-01,36,Croatia,Cagliari Calcio,Serie A,18/19
6,Defensive Midfield,Filip Bradaric,1992-01-11,26,Croatia,Cagliari Calcio,Serie A,18/19
8,Defensive Midfield,Luca Cigarini,1986-06-20,32,Italy,Cagliari Calcio,Serie A,18/19
18,Central Midfield,Nicolò Barella,1997-02-07,21,Italy,Cagliari Calcio,Serie A,18/19
29,Central Midfield,Lucas Castro,1989-04-09,29,Argentina,Cagliari Calcio,Serie A,18/19
21,Central Midfield,Artur Ionita,1990-08-17,28,Moldova,Cagliari Calcio,Serie A,18/19
4,Central Midfield,Daniele Dessena,1987-05-10,31,Italy,Cagliari Calcio,Serie A,18/19
20,Left Midfield,Simone Padoin,1984-03-18,34,Italy,Cagliari Calcio,Serie A,18/19
10,Attacking Midfield,João Pedro,1992-03-09,26,Brazil,Cagliari Calcio,Serie A,18/19
17,Second Striker,Diego Farias,1990-05-10,28,Brazil,Cagliari Calcio,Serie A,18/19
30,Centre-Forward,Leonardo Pavoletti,1988-11-26,30,Italy,Cagliari Calcio,Serie A,18/19
9,Centre-Forward,Alberto Cerri,1996-04-16,22,Italy,Cagliari Calcio,Serie A,18/19
25,Centre-Forward,Marco Sau,1987-11-03,31,Italy,Cagliari Calcio,Serie A,18/19
97,Goalkeeper,Andrei Radu,1997-05-28,21,Romania,Genoa,Serie A,18/19
1,Goalkeeper,Federico Marchetti,1983-02-07,35,Italy,Genoa,Serie A,18/19
25,Goalkeeper,Rok Vodisek,1998-12-05,20,Slovenia,Genoa,Serie A,18/19
4,Centre-Back,Domenico Criscito,1986-12-30,32,Italy,Genoa,Serie A,18/19
17,Centre-Back,Cristian Romero,1998-04-27,20,Argentina,Genoa,Serie A,18/19
5,Centre-Back,Lisandro López,1989-09-01,29,Argentina,Genoa,Serie A,18/19
14,Centre-Back,Davide Biraschi,1994-07-02,24,Italy,Genoa,Serie A,18/19
87,Centre-Back,Ervin Zukanovic,1987-02-11,31,Bosnia-Herzegovina,Genoa,Serie A,18/19
3,Centre-Back,Koray Günter,1994-08-16,24,Germany,Genoa,Serie A,18/19
2,Centre-Back,Nicolás Spolli,1983-02-20,35,Argentina,Genoa,Serie A,18/19
32,Right-Back,Pedro Pereira,1998-01-22,20,Portugal,Genoa,Serie A,18/19
33,Right-Back,Ivan Lakicevic,1993-07-27,25,Serbia,Genoa,Serie A,18/19
30,Defensive Midfield,Sandro,1989-03-15,29,Brazil,Genoa,Serie A,18/19
44,Defensive Midfield,Miguel Veloso,1986-05-11,32,Portugal,Genoa,Serie A,18/19
18,Defensive Midfield,Esteban Rolón,1995-03-25,23,Argentina,Genoa,Serie A,18/19
24,Central Midfield,Daniel Bessa,1993-01-14,25,Italy,Genoa,Serie A,18/19
15,Central Midfield,Luca Mazzitelli,1995-11-15,23,Italy,Genoa,Serie A,18/19
88,Central Midfield,Oscar Hiljemark,1992-06-28,26,Sweden,Genoa,Serie A,18/19
8,Central Midfield,Rômulo,1987-05-22,31,Italy,Genoa,Serie A,18/19
40,Central Midfield,Stephane Omeonga,1996-03-27,22,Belgium,Genoa,Serie A,18/19
22,Right Midfield,Darko Lazovic,1990-09-15,28,Serbia,Genoa,Serie A,18/19
45,Right Winger,Iuri Medeiros,1994-07-10,24,Portugal,Genoa,Serie A,18/19
19,Second Striker,Goran Pandev,1983-07-27,35,Macedonia,Genoa,Serie A,18/19
9,Centre-Forward,Krzysztof Piatek,1995-07-01,23,Poland,Genoa,Serie A,18/19
11,Centre-Forward,Christian Kouamé,1997-12-06,21,Cote d'Ivoire,Genoa,Serie A,18/19
10,Centre-Forward,Gianluca Lapadula,1990-02-07,28,Italy,Genoa,Serie A,18/19
39,Centre-Forward,Andrea Favilli,1997-05-17,21,Italy,Genoa,Serie A,18/19
26,Centre-Forward,Nicola Dalmonte,1997-09-13,21,Italy,Genoa,Serie A,18/19
28,Goalkeeper,Lukasz Skorupski,1991-05-05,27,Poland,Bologna,Serie A,18/19
1,Goalkeeper,Angelo da Costa,1983-11-12,35,Brazil,Bologna,Serie A,18/19
29,Goalkeeper,Antonio Santurro,1992-02-29,26,Italy,Bologna,Serie A,18/19
99,Goalkeeper,Caio Vinicius Pirana,1999-05-08,19,Brazil,Bologna,Serie A,18/19
18,Centre-Back,Filip Helander,1993-04-22,25,Sweden,Bologna,Serie A,18/19
33,Centre-Back,Arturo Calabresi,1996-03-17,22,Italy,Bologna,Serie A,18/19
3,Centre-Back,Giancarlo González,1988-02-08,30,Costa Rica,Bologna,Serie A,18/19
4,Centre-Back,Sebastien De Maio,1987-03-05,31,France,Bologna,Serie A,18/19
23,Centre-Back,Danilo,1984-05-10,34,Brazil,Bologna,Serie A,18/19
6,Centre-Back,Nehuén Paz,1993-04-28,25,Argentina,Bologna,Serie A,18/19
35,Left-Back,Mitchell Dijks,1993-02-09,25,Netherlands,Bologna,Serie A,18/19
14,Right-Back,Federico Mattiello,1995-07-14,23,Italy,Bologna,Serie A,18/19
15,Right-Back,Ibrahima Mbaye,1994-11-19,24,Senegal,Bologna,Serie A,18/19
5,Defensive Midfield,Erick Pulgar,1994-01-15,24,Chile,Bologna,Serie A,18/19
8,Defensive Midfield,Ádám Nagy,1995-06-17,23,Hungary,Bologna,Serie A,18/19
17,Central Midfield,Godfred Donsah,1996-06-07,22,Ghana,Bologna,Serie A,18/19
32,Central Midfield,Mattias Svanberg,1999-01-05,19,Sweden,Bologna,Serie A,18/19
16,Central Midfield,Andrea Poli,1989-09-29,29,Italy,Bologna,Serie A,18/19
31,Central Midfield,Blerim Dzemaili,1986-04-12,32,Switzerland,Bologna,Serie A,18/19
19,Attacking Midfield,Juan Manuel Valencia,1998-06-20,20,Colombia,Bologna,Serie A,18/19
11,Left Winger,Ladislav Krejci,1992-07-05,26,Czech Republic,Bologna,Serie A,18/19
30,Left Winger,Orji Okwonkwo,1998-01-19,20,Nigeria,Bologna,Serie A,18/19
7,Right Winger,Riccardo Orsolini,1997-01-24,21,Italy,Bologna,Serie A,18/19
9,Centre-Forward,Federico Santander,1991-06-04,27,Paraguay,Bologna,Serie A,18/19
22,Centre-Forward,Mattia Destro,1991-03-20,27,Italy,Bologna,Serie A,18/19
91,Centre-Forward,Diego Falcinelli,1991-06-26,27,Italy,Bologna,Serie A,18/19
24,Centre-Forward,Rodrigo Palacio,1982-02-05,36,Argentina,Bologna,Serie A,18/19
55,Goalkeeper,Luigi Sepe,1991-05-08,27,Italy,Parma,Serie A,18/19
1,Goalkeeper,Pierluigi Frattali,1985-12-01,33,Italy,Parma,Serie A,18/19
56,Goalkeeper,Fabrizio Bagheria,2001-04-05,17,Italy,Parma,Serie A,18/19
95,Centre-Back,Alessandro Bastoni,1999-04-13,19,Italy,Parma,Serie A,18/19
28,Centre-Back,Riccardo Gagliolo,1990-04-28,28,Italy,Parma,Serie A,18/19
22,Centre-Back,Bruno Alves,1981-11-27,37,Portugal,Parma,Serie A,18/19
13,Centre-Back,Francisco Sierralta,1997-05-06,21,Chile,Parma,Serie A,18/19
3,Left-Back,Federico Dimarco,1997-11-10,21,Italy,Parma,Serie A,18/19
18,Left-Back,Massimo Gobbi,1980-10-31,38,Italy,Parma,Serie A,18/19
65,Left-Back,Giovanni Pinto,1991-09-19,27,Italy,Parma,Serie A,18/19
2,Right-Back,Simone Iacoponi,1987-04-30,31,Italy,Parma,Serie A,18/19
23,Right-Back,Marcello Gazzola,1985-04-03,33,Italy,Parma,Serie A,18/19
5,Defensive Midfield,Leo Stulac,1994-09-26,24,Slovenia,Parma,Serie A,18/19
88,Central Midfield,Alberto Grassi,1995-03-07,23,Italy,Parma,Serie A,18/19
33,Central Midfield,Jacopo Dezi,1992-02-10,26,Italy,Parma,Serie A,18/19
8,Central Midfield,Alessandro Deiola,1995-08-01,23,Italy,Parma,Serie A,18/19
17,Central Midfield,Antonino Barillà,1988-04-01,30,Italy,Parma,Serie A,18/19
32,Central Midfield,Luca Rigoni,1984-12-07,34,Italy,Parma,Serie A,18/19
21,Central Midfield,Matteo Scozzarella,1988-06-05,30,Italy,Parma,Serie A,18/19
71,Central Midfield,Giuseppe Carriero,1997-09-04,21,Italy,Parma,Serie A,18/19
11,Central Midfield,Gianni Munari,1983-06-24,35,Italy,Parma,Serie A,18/19
NA,Central Midfield,Francesco Giorno,1993-10-11,25,Italy,Parma,Serie A,18/19
27,Left Winger,Gervinho,1987-05-27,31,Cote d'Ivoire,Parma,Serie A,18/19
20,Left Winger,Antonio Di Gaudio,1989-08-16,29,Italy,Parma,Serie A,18/19
7,Left Winger,Alessio Da Cruz,1997-01-18,21,Netherlands,Parma,Serie A,18/19
99,Left Winger,Yves Baraye,1992-06-22,26,Senegal,Parma,Serie A,18/19
10,Right Winger,Amato Ciciretti,1993-12-31,25,Italy,Parma,Serie A,18/19
77,Right Winger,Jonathan Biabiany,1988-04-28,30,France,Parma,Serie A,18/19
26,Right Winger,Luca Siligardi,1988-01-26,30,Italy,Parma,Serie A,18/19
93,Right Winger,Mattia Sprocati,1993-04-28,25,Italy,Parma,Serie A,18/19
45,Centre-Forward,Roberto Inglese,1991-11-12,27,Italy,Parma,Serie A,18/19
9,Centre-Forward,Fabio Ceravolo,1987-03-05,31,Italy,Parma,Serie A,18/19
72,Centre-Forward,Emanuele Calaiò,1982-01-08,36,Italy,Parma,Serie A,18/19
NA,Centre-Forward,Facundo Lescano,1996-08-18,22,Argentina,Parma,Serie A,18/19
1,Goalkeeper,Alfred Gomis,1993-09-05,25,Senegal,SPAL,Serie A,18/19
32,Goalkeeper,Vanja Milinković-Savić,1997-02-20,21,Serbia,SPAL,Serie A,18/19
22,Goalkeeper,Demba Thiam,1998-03-09,20,Senegal,SPAL,Serie A,18/19
17,Goalkeeper,Giacomo Poluzzi,1988-02-25,30,Italy,SPAL,Serie A,18/19
23,Centre-Back,Francesco Vicari,1994-08-03,24,Italy,SPAL,Serie A,18/19
14,Centre-Back,Kevin Bonifazi,1996-05-19,22,Italy,SPAL,Serie A,18/19
5,Centre-Back,Lorenco Simic,1996-07-15,22,Croatia,SPAL,Serie A,18/19
3,Centre-Back,Johan Djourou,1987-01-18,31,Switzerland,SPAL,Serie A,18/19
4,Centre-Back,Thiago Cionek,1986-04-21,32,Poland,SPAL,Serie A,18/19
27,Centre-Back,Felipe,1984-07-31,34,Brazil,SPAL,Serie A,18/19
33,Left-Back,Filippo Costa,1995-05-21,23,Italy,SPAL,Serie A,18/19
NA,Left-Back,Pa Konate,1994-04-25,24,Guinea,SPAL,Serie A,18/19
24,Right-Back,Lorenzo Dickmann,1996-09-24,22,Italy,SPAL,Serie A,18/19
77,Defensive Midfield,Federico Viviani,1992-03-24,26,Italy,SPAL,Serie A,18/19
25,Defensive Midfield,Everton Luiz,1988-05-24,30,Brazil,SPAL,Serie A,18/19
16,Defensive Midfield,Mirko Valdifiori,1986-04-21,32,Italy,SPAL,Serie A,18/19
19,Central Midfield,Jasmin Kurtic,1989-01-10,29,Slovenia,SPAL,Serie A,18/19
6,Central Midfield,Simone Missiroli,1986-05-23,32,Italy,SPAL,Serie A,18/19
28,Central Midfield,Pasquale Schiattarella,1987-05-30,31,Italy,SPAL,Serie A,18/19
8,Central Midfield,Mattia Valoti,1993-09-06,25,Italy,SPAL,Serie A,18/19
97,Central Midfield,Mattia Vitale,1997-10-01,21,Italy,SPAL,Serie A,18/19
21,Central Midfield,Salvatore Esposito,2000-10-07,18,Italy,SPAL,Serie A,18/19
29,Right Midfield,Manuel Lazzari,1993-11-29,25,Italy,SPAL,Serie A,18/19
93,Left Midfield,Mohamed Fares,1996-02-15,22,Algeria,SPAL,Serie A,18/19
37,Centre-Forward,Andrea Petagna,1995-06-30,23,Italy,SPAL,Serie A,18/19
43,Centre-Forward,Alberto Paloschi,1990-01-04,28,Italy,SPAL,Serie A,18/19
7,Centre-Forward,Mirco Antenucci,1984-09-08,34,Italy,SPAL,Serie A,18/19
11,Centre-Forward,Gabriele Moncini,1996-04-26,22,Italy,SPAL,Serie A,18/19
10,Centre-Forward,Sergio Floccari,1981-11-12,37,Italy,SPAL,Serie A,18/19
90,Centre-Forward,Jacopo Murano,1990-02-14,28,Italy,SPAL,Serie A,18/19
1,Goalkeeper,Ivan Provedel,1994-03-17,24,Italy,FC Empoli,Serie A,18/19
21,Goalkeeper,Pietro Terracciano,1990-03-08,28,Italy,FC Empoli,Serie A,18/19
99,Goalkeeper,Andrea Fulignati,1994-10-31,24,Italy,FC Empoli,Serie A,18/19
5,Centre-Back,Frédéric Veseli,1992-11-20,26,Albania,FC Empoli,Serie A,18/19
26,Centre-Back,Matías Silvestre,1984-09-25,34,Argentina,FC Empoli,Serie A,18/19
32,Centre-Back,Jacob Rasmussen,1997-05-28,21,Denmark,FC Empoli,Serie A,18/19
22,Centre-Back,Domenico Maietta,1982-08-03,36,Italy,FC Empoli,Serie A,18/19
29,Centre-Back,Michal Marcjanik,1994-12-15,24,Poland,FC Empoli,Serie A,18/19
15,Centre-Back,Lorenzo Polvani,1994-07-26,24,Italy,FC Empoli,Serie A,18/19
44,Centre-Back,Nikola Pejović,1998-09-22,20,Serbia,FC Empoli,Serie A,18/19
13,Left-Back,Luca Antonelli,1987-02-11,31,Italy,FC Empoli,Serie A,18/19
23,Left-Back,Manuel Pasqual,1982-03-13,36,Italy,FC Empoli,Serie A,18/19
2,Right-Back,Giovanni Di Lorenzo,1993-08-04,25,Italy,FC Empoli,Serie A,18/19
27,Right-Back,Joel Untersee,1994-02-11,24,South Africa,FC Empoli,Serie A,18/19
NA,Right-Back,Luca Bittante,1993-08-14,25,Italy,FC Empoli,Serie A,18/19
10,Defensive Midfield,Ismaël Bennacer,1997-12-01,21,Algeria,FC Empoli,Serie A,18/19
28,Defensive Midfield,Leonardo Capezzi,1995-03-29,23,Italy,FC Empoli,Serie A,18/19
8,Central Midfield,Hamed Junior Traorè,2000-02-16,18,Cote d'Ivoire,FC Empoli,Serie A,18/19
33,Central Midfield,Rade Krunic,1993-10-07,25,Bosnia-Herzegovina,FC Empoli,Serie A,18/19
18,Central Midfield,Afriyie Acquah,1992-01-05,26,Ghana,FC Empoli,Serie A,18/19
NA,Central Midfield,Marcel Büchel,1991-03-18,27,Liechtenstein,FC Empoli,Serie A,18/19
17,Central Midfield,Lorenzo Lollo,1990-12-08,28,Italy,FC Empoli,Serie A,18/19
4,Central Midfield,Matteo Brighi,1981-02-14,37,Italy,FC Empoli,Serie A,18/19
6,Attacking Midfield,Miha Zajc,1994-07-01,24,Slovenia,FC Empoli,Serie A,18/19
48,Attacking Midfield,Salih Ucan,1994-01-06,24,Turkey,FC Empoli,Serie A,18/19
20,Centre-Forward,Antonino La Gumina,1996-03-06,22,Italy,FC Empoli,Serie A,18/19
11,Centre-Forward,Francesco Caputo,1987-08-06,31,Italy,FC Empoli,Serie A,18/19
66,Centre-Forward,Samuel Mraz,1997-05-13,21,Slovakia,FC Empoli,Serie A,18/19
7,Centre-Forward,Levan Mchedlidze,1990-03-24,28,Georgia,FC Empoli,Serie A,18/19
9,Centre-Forward,Alejandro Rodríguez,1991-07-30,27,Spain,FC Empoli,Serie A,18/19
19,Centre-Forward,Arnel Jakupovic,1998-05-29,20,Austria,FC Empoli,Serie A,18/19
57,Goalkeeper,Marco Sportiello,1992-05-10,26,Italy,Frosinone,Serie A,18/19
22,Goalkeeper,Francesco Bardi,1992-01-18,26,Italy,Frosinone,Serie A,18/19
91,Goalkeeper,Alessandro Iacobucci,1991-06-03,27,Italy,Frosinone,Serie A,18/19
6,Centre-Back,Edoardo Goldaniga,1993-11-02,25,Italy,Frosinone,Serie A,18/19
15,Centre-Back,Lorenzo Ariaudo,1989-06-11,29,Italy,Frosinone,Serie A,18/19
25,Centre-Back,Marco Capuano,1991-10-14,27,Italy,Frosinone,Serie A,18/19
32,Centre-Back,Luka Krajnc,1994-09-19,24,Slovenia,Frosinone,Serie A,18/19
27,Centre-Back,Bartosz Salamon,1991-05-01,27,Poland,Frosinone,Serie A,18/19
23,Centre-Back,Nicolò Brighenti,1989-08-01,29,Italy,Frosinone,Serie A,18/19
3,Left-Back,Cristian Molinaro,1983-07-30,35,Italy,Frosinone,Serie A,18/19
17,Right-Back,Francesco Zampano,1993-09-30,25,Italy,Frosinone,Serie A,18/19
2,Right-Back,Paolo Ghiglione,1997-02-02,21,Italy,Frosinone,Serie A,18/19
88,Defensive Midfield,Lorenzo Crisetig,1993-01-20,25,Italy,Frosinone,Serie A,18/19
24,Central Midfield,Francesco Cassata,1997-07-16,21,Italy,Frosinone,Serie A,18/19
5,Central Midfield,Mirko Gori,1993-02-04,25,Italy,Frosinone,Serie A,18/19
8,Central Midfield,Raffaele Maiello,1991-07-10,27,Italy,Frosinone,Serie A,18/19
66,Central Midfield,Raman Chibsah,1993-03-10,25,Ghana,Frosinone,Serie A,18/19
20,Central Midfield,Emil Hallfredsson,1984-06-29,34,Iceland,Frosinone,Serie A,18/19
21,Central Midfield,Paolo Sammarco,1983-03-17,35,Italy,Frosinone,Serie A,18/19
31,Central Midfield,Emmanuel Besea,1997-04-15,21,Ghana,Frosinone,Serie A,18/19
33,Left Midfield,Andrea Beghetto,1994-10-11,24,Italy,Frosinone,Serie A,18/19
10,Left Midfield,Danilo Soddimo,1987-09-27,31,Italy,Frosinone,Serie A,18/19
4,Attacking Midfield,Rai Vloet,1995-05-08,23,Netherlands,Frosinone,Serie A,18/19
19,Left Winger,Luca Matarese,1998-04-16,20,Italy,Frosinone,Serie A,18/19
28,Right Winger,Camillo Ciano,1990-02-22,28,Italy,Frosinone,Serie A,18/19
29,Right Winger,Joel Campbell,1992-06-26,26,Costa Rica,Frosinone,Serie A,18/19
7,Right Winger,Luca Paganini,1993-06-08,25,Italy,Frosinone,Serie A,18/19
89,Centre-Forward,Andrea Pinamonti,1999-05-19,19,Italy,Frosinone,Serie A,18/19
11,Centre-Forward,Stipe Perica,1995-07-07,23,Croatia,Frosinone,Serie A,18/19
18,Centre-Forward,Federico Dionisi,1987-06-16,31,Italy,Frosinone,Serie A,18/19
99,Centre-Forward,Joaquín Ardaiz,1999-01-11,19,Uruguay,Frosinone,Serie A,18/19
9,Centre-Forward,Daniel Ciofani,1985-07-31,33,Italy,Frosinone,Serie A,18/19
1,Goalkeeper,Adrian Semper,1998-01-12,20,Croatia,Chievo Verona,Serie A,18/19
70,Goalkeeper,Stefano Sorrentino,1979-03-28,39,Italy,Chievo Verona,Serie A,18/19
16,Goalkeeper,Andrea Seculin,1990-07-14,28,Italy,Chievo Verona,Serie A,18/19
14,Centre-Back,Mattia Bani,1993-12-10,25,Italy,Chievo Verona,Serie A,18/19
5,Centre-Back,Federico Barba,1993-09-01,25,Italy,Chievo Verona,Serie A,18/19
15,Centre-Back,Luca Rossettini,1985-05-09,33,Italy,Chievo Verona,Serie A,18/19
40,Centre-Back,Nenad Tomović,1987-08-30,31,Serbia,Chievo Verona,Serie A,18/19
3,Centre-Back,Strahinja Tanasijevic,1997-06-12,21,Serbia,Chievo Verona,Serie A,18/19
12,Centre-Back,Bostjan Cesar,1982-07-09,36,Slovenia,Chievo Verona,Serie A,18/19
91,Centre-Back,Michele Rigione,1991-03-07,27,Italy,Chievo Verona,Serie A,18/19
44,Left-Back,Pawel Jaroszynski,1994-10-02,24,Poland,Chievo Verona,Serie A,18/19
27,Right-Back,Fabio Depaoli,1997-04-24,21,Italy,Chievo Verona,Serie A,18/19
29,Right-Back,Fabrizio Cacciatore,1986-10-08,32,Italy,Chievo Verona,Serie A,18/19
NA,Right-Back,Nicolas Frey,1984-03-06,34,France,Chievo Verona,Serie A,18/19
8,Defensive Midfield,Ivan Radovanovic,1988-08-29,30,Serbia,Chievo Verona,Serie A,18/19
22,Central Midfield,Joel Obi,1991-05-22,27,Nigeria,Chievo Verona,Serie A,18/19
